measurement_id,event_time,order_id,item_cd,equipment_cd,machine_name,weight,std_weight,upper_limit,lower_limit,result_flag,weight_diff
MSR000008647,2026-06-01 10:10:39,ORD000089,ITEM005,EQ001,Filling Machine 1,352.15,350.0,368.0,338.0,OK,2.15
MSR000008648,2026-06-01 10:21:36,ORD000089,ITEM005,EQ001,Filling Machine 1,360.07,350.0,368.0,338.0,OK,10.07
MSR000008649,2026-06-01 10:23:07,ORD000089,ITEM005,EQ001,Filling Machine 1,356.34,350.0,368.0,338.0,OK,6.34
MSR000008650,2026-06-01 10:18:30,ORD000089,ITEM005,EQ001,Filling Machine 1,346.82,350.0,368.0,338.0,OK,-3.18
MSR000008651,2026-06-01 10:15:00,ORD000089,ITEM005,EQ001,Filling Machine 1,361.35,350.0,368.0,338.0,OK,11.35
MSR000008652,2026-06-01 10:16:28,ORD000089,ITEM005,EQ001,Filling Machine 1,354.41,350.0,368.0,338.0,OK,4.41
MSR000008653,2026-06-01 10:25:40,ORD000089,ITEM005,EQ001,Filling Machine 1,373.54,350.0,368.0,338.0,OVER,23.54
MSR000008654,2026-06-01 10:10:24,ORD000089,ITEM005,EQ001,Filling Machine 1,352.62,350.0,368.0,338.0,OK,2.62
MSR000008655,2026-06-01 10:25:01,ORD000089,ITEM005,EQ001,Filling Machine 1,360.02,350.0,368.0,338.0,OK,10.02
MSR000008656,2026-06-01 10:26:40,ORD000089,ITEM005,EQ001,Filling Machine 1,357.63,350.0,368.0,338.0,OK,7.63
MSR000008657,2026-06-01 10:12:09,ORD000089,ITEM005,EQ001,Filling Machine 1,361.75,350.0,368.0,338.0,OK,11.75
MSR000008658,2026-06-01 10:27:20,ORD000089,ITEM005,EQ001,Filling Machine 1,353.12,350.0,368.0,338.0,OK,3.12
MSR000008659,2026-06-01 10:24:54,ORD000089,ITEM005,EQ001,Filling Machine 1,343.78,350.0,368.0,338.0,OK,-6.22
MSR000008660,2026-06-01 10:12:36,ORD000089,ITEM005,EQ001,Filling Machine 1,347.37,350.0,368.0,338.0,OK,-2.63
MSR000008661,2026-06-01 10:21:15,ORD000089,ITEM005,EQ001,Filling Machine 1,359.01,350.0,368.0,338.0,OK,9.01
MSR000008662,2026-06-01 10:12:54,ORD000089,ITEM005,EQ001,Filling Machine 1,362.04,350.0,368.0,338.0,OK,12.04
MSR000008663,2026-06-02 15:00:00,ORD000090,ITEM002,EQ002,Filling Machine 2,505.34,500.0,525.0,485.0,OK,5.34
MSR000008664,2026-06-02 15:00:20,ORD000090,ITEM002,EQ002,Filling Machine 2,496.7,500.0,525.0,485.0,OK,-3.3
MSR000008665,2026-06-02 15:00:34,ORD000090,ITEM002,EQ002,Filling Machine 2,492.86,500.0,525.0,485.0,OK,-7.14
MSR000008666,2026-06-02 15:00:30,ORD000090,ITEM002,EQ002,Filling Machine 2,488.53,500.0,525.0,485.0,OK,-11.47
MSR000008667,2026-06-02 15:00:52,ORD000090,ITEM002,EQ002,Filling Machine 2,501.61,500.0,525.0,485.0,OK,1.61
MSR000008668,2026-06-02 15:00:45,ORD000090,ITEM002,EQ002,Filling Machine 2,503.53,500.0,525.0,485.0,OK,3.53
MSR000008669,2026-06-02 15:01:36,ORD000090,ITEM002,EQ002,Filling Machine 2,507.99,500.0,525.0,485.0,OK,7.99
MSR000008670,2026-06-02 15:02:20,ORD000090,ITEM002,EQ002,Filling Machine 2,510.51,500.0,525.0,485.0,OK,10.51
MSR000008671,2026-06-02 15:01:20,ORD000090,ITEM002,EQ002,Filling Machine 2,500.63,500.0,525.0,485.0,OK,0.63
MSR000008672,2026-06-02 15:01:30,ORD000090,ITEM002,EQ002,Filling Machine 2,503.27,500.0,525.0,485.0,OK,3.27
MSR000008673,2026-06-02 15:02:50,ORD000090,ITEM002,EQ002,Filling Machine 2,497.85,500.0,525.0,485.0,OK,-2.15
MSR000008674,2026-06-02 15:02:12,ORD000090,ITEM002,EQ002,Filling Machine 2,504.61,500.0,525.0,485.0,OK,4.61
MSR000008675,2026-06-02 15:04:00,ORD000090,ITEM002,EQ002,Filling Machine 2,511.66,500.0,525.0,485.0,OK,11.66
MSR000008676,2026-06-02 15:02:10,ORD000090,ITEM002,EQ002,Filling Machine 2,504.71,500.0,525.0,485.0,OK,4.71
MSR000008677,2026-06-02 15:02:48,ORD000090,ITEM002,EQ002,Filling Machine 2,513.2,500.0,525.0,485.0,OK,13.2
MSR000008678,2026-06-02 15:05:00,ORD000090,ITEM002,EQ002,Filling Machine 2,511.5,500.0,525.0,485.0,OK,11.5
MSR000008679,2026-06-02 15:03:44,ORD000090,ITEM002,EQ002,Filling Machine 2,515.54,500.0,525.0,485.0,OK,15.54
MSR000008680,2026-06-02 15:04:32,ORD000090,ITEM002,EQ002,Filling Machine 2,504.9,500.0,525.0,485.0,OK,4.9
MSR000008681,2026-06-02 15:02:24,ORD000090,ITEM002,EQ002,Filling Machine 2,499.6,500.0,525.0,485.0,OK,-0.4
MSR000008682,2026-06-02 15:02:32,ORD000090,ITEM002,EQ002,Filling Machine 2,528.04,500.0,525.0,485.0,OVER,28.04
MSR000008683,2026-06-02 15:04:00,ORD000090,ITEM002,EQ002,Filling Machine 2,498.61,500.0,525.0,485.0,OK,-1.39
MSR000008684,2026-06-02 15:04:54,ORD000090,ITEM002,EQ002,Filling Machine 2,505.37,500.0,525.0,485.0,OK,5.37
MSR000008685,2026-06-02 15:04:46,ORD000090,ITEM002,EQ002,Filling Machine 2,500.99,500.0,525.0,485.0,OK,0.99
MSR000008686,2026-06-02 15:07:17,ORD000090,ITEM002,EQ002,Filling Machine 2,506.77,500.0,525.0,485.0,OK,6.77
MSR000008687,2026-06-02 15:06:24,ORD000090,ITEM002,EQ002,Filling Machine 2,502.53,500.0,525.0,485.0,OK,2.53
MSR000008688,2026-06-02 15:05:50,ORD000090,ITEM002,EQ002,Filling Machine 2,498.27,500.0,525.0,485.0,OK,-1.73
MSR000008689,2026-06-02 15:04:46,ORD000090,ITEM002,EQ002,Filling Machine 2,512.65,500.0,525.0,485.0,OK,12.65
MSR000008690,2026-06-02 15:09:00,ORD000090,ITEM002,EQ002,Filling Machine 2,505.71,500.0,525.0,485.0,OK,5.71
MSR000008691,2026-06-02 15:05:08,ORD000090,ITEM002,EQ002,Filling Machine 2,503.36,500.0,525.0,485.0,OK,3.36
MSR000008692,2026-06-02 15:06:17,ORD000090,ITEM002,EQ002,Filling Machine 2,507.14,500.0,525.0,485.0,OK,7.14
MSR000008693,2026-06-02 15:06:30,ORD000090,ITEM002,EQ002,Filling Machine 2,490.4,500.0,525.0,485.0,OK,-9.6
MSR000008694,2026-06-02 15:05:10,ORD000090,ITEM002,EQ002,Filling Machine 2,520.49,500.0,525.0,485.0,OK,20.49
MSR000008695,2026-06-02 15:07:28,ORD000090,ITEM002,EQ002,Filling Machine 2,503.95,500.0,525.0,485.0,OK,3.95
MSR000008696,2026-06-02 15:08:48,ORD000090,ITEM002,EQ002,Filling Machine 2,488.04,500.0,525.0,485.0,OK,-11.96
MSR000008697,2026-06-02 15:10:12,ORD000090,ITEM002,EQ002,Filling Machine 2,513.32,500.0,525.0,485.0,OK,13.32
MSR000008698,2026-06-02 15:08:10,ORD000090,ITEM002,EQ002,Filling Machine 2,497.72,500.0,525.0,485.0,OK,-2.28
MSR000008699,2026-06-02 15:08:24,ORD000090,ITEM002,EQ002,Filling Machine 2,512.08,500.0,525.0,485.0,OK,12.08
MSR000008700,2026-06-02 15:10:29,ORD000090,ITEM002,EQ002,Filling Machine 2,504.69,500.0,525.0,485.0,OK,4.69
MSR000008701,2026-06-02 15:10:46,ORD000090,ITEM002,EQ002,Filling Machine 2,491.15,500.0,525.0,485.0,OK,-8.85
MSR000008702,2026-06-02 15:05:12,ORD000090,ITEM002,EQ002,Filling Machine 2,505.79,500.0,525.0,485.0,OK,5.79
MSR000008703,2026-06-02 15:13:20,ORD000090,ITEM002,EQ002,Filling Machine 2,505.2,500.0,525.0,485.0,OK,5.2
MSR000008704,2026-06-02 15:10:56,ORD000090,ITEM002,EQ002,Filling Machine 2,512.9,500.0,525.0,485.0,OK,12.9
MSR000008705,2026-06-02 15:06:18,ORD000090,ITEM002,EQ002,Filling Machine 2,507.86,500.0,525.0,485.0,OK,7.86
MSR000008706,2026-06-02 15:14:20,ORD000090,ITEM002,EQ002,Filling Machine 2,493.76,500.0,525.0,485.0,OK,-6.24
MSR000008707,2026-06-02 15:06:36,ORD000090,ITEM002,EQ002,Filling Machine 2,511.68,500.0,525.0,485.0,OK,11.68
MSR000008708,2026-06-02 15:09:00,ORD000090,ITEM002,EQ002,Filling Machine 2,500.35,500.0,525.0,485.0,OK,0.35
MSR000008709,2026-06-02 15:06:54,ORD000090,ITEM002,EQ002,Filling Machine 2,517.41,500.0,525.0,485.0,OK,17.41
MSR000008710,2026-06-02 15:12:32,ORD000090,ITEM002,EQ002,Filling Machine 2,500.81,500.0,525.0,485.0,OK,0.81
MSR000008711,2026-06-02 15:09:36,ORD000090,ITEM002,EQ002,Filling Machine 2,501.95,500.0,525.0,485.0,OK,1.95
MSR000008712,2026-06-02 15:09:48,ORD000090,ITEM002,EQ002,Filling Machine 2,497.05,500.0,525.0,485.0,OK,-2.95
MSR000008713,2026-06-02 15:15:00,ORD000090,ITEM002,EQ002,Filling Machine 2,499.63,500.0,525.0,485.0,OK,-0.37
MSR000008714,2026-06-02 15:12:45,ORD000090,ITEM002,EQ002,Filling Machine 2,497.51,500.0,525.0,485.0,OK,-2.49
MSR000008715,2026-06-02 15:09:32,ORD000090,ITEM002,EQ002,Filling Machine 2,513.02,500.0,525.0,485.0,OK,13.02
MSR000008716,2026-06-02 15:12:22,ORD000090,ITEM002,EQ002,Filling Machine 2,492.95,500.0,525.0,485.0,OK,-7.05
MSR000008717,2026-06-02 15:09:54,ORD000090,ITEM002,EQ002,Filling Machine 2,510.03,500.0,525.0,485.0,OK,10.03
MSR000008718,2026-06-02 15:08:15,ORD000090,ITEM002,EQ002,Filling Machine 2,510.21,500.0,525.0,485.0,OK,10.21
MSR000008719,2026-06-02 15:10:16,ORD000090,ITEM002,EQ002,Filling Machine 2,514.6,500.0,525.0,485.0,OK,14.6
MSR000008720,2026-06-02 15:08:33,ORD000090,ITEM002,EQ002,Filling Machine 2,503.92,500.0,525.0,485.0,OK,3.92
MSR000008721,2026-06-02 15:13:32,ORD000090,ITEM002,EQ002,Filling Machine 2,495.35,500.0,525.0,485.0,OK,-4.65
MSR000008722,2026-06-02 15:11:48,ORD000090,ITEM002,EQ002,Filling Machine 2,502.18,500.0,525.0,485.0,OK,2.18
MSR000008723,2026-06-02 15:16:00,ORD000090,ITEM002,EQ002,Filling Machine 2,508.3,500.0,525.0,485.0,OK,8.3
MSR000008724,2026-06-02 15:18:18,ORD000090,ITEM002,EQ002,Filling Machine 2,504.22,500.0,525.0,485.0,OK,4.22
MSR000008725,2026-06-02 15:12:24,ORD000090,ITEM002,EQ002,Filling Machine 2,506.46,500.0,525.0,485.0,OK,6.46
MSR000008726,2026-06-02 15:10:30,ORD000090,ITEM002,EQ002,Filling Machine 2,514.44,500.0,525.0,485.0,OK,14.44
MSR000008727,2026-06-02 15:14:56,ORD000090,ITEM002,EQ002,Filling Machine 2,508.17,500.0,525.0,485.0,OK,8.17
MSR000008728,2026-06-02 15:10:50,ORD000090,ITEM002,EQ002,Filling Machine 2,505.09,500.0,525.0,485.0,OK,5.09
MSR000008729,2026-06-02 15:20:54,ORD000090,ITEM002,EQ002,Filling Machine 2,488.74,500.0,525.0,485.0,OK,-11.26
MSR000008730,2026-06-02 15:15:38,ORD000090,ITEM002,EQ002,Filling Machine 2,497.22,500.0,525.0,485.0,OK,-2.78
MSR000008731,2026-06-02 15:13:36,ORD000090,ITEM002,EQ002,Filling Machine 2,500.25,500.0,525.0,485.0,OK,0.25
MSR000008732,2026-06-02 15:13:48,ORD000090,ITEM002,EQ002,Filling Machine 2,487.66,500.0,525.0,485.0,OK,-12.34
MSR000008733,2026-06-02 15:09:20,ORD000090,ITEM002,EQ002,Filling Machine 2,494.59,500.0,525.0,485.0,OK,-5.41
MSR000008734,2026-06-02 15:14:12,ORD000090,ITEM002,EQ002,Filling Machine 2,501.31,500.0,525.0,485.0,OK,1.31
MSR000008735,2026-06-02 15:21:36,ORD000090,ITEM002,EQ002,Filling Machine 2,502.61,500.0,525.0,485.0,OK,2.61
MSR000008736,2026-06-02 15:15:49,ORD000090,ITEM002,EQ002,Filling Machine 2,507.49,500.0,525.0,485.0,OK,7.49
MSR000008737,2026-06-02 15:16:02,ORD000090,ITEM002,EQ002,Filling Machine 2,501.8,500.0,525.0,485.0,OK,1.8
MSR000008738,2026-06-02 15:10:00,ORD000090,ITEM002,EQ002,Filling Machine 2,505.42,500.0,525.0,485.0,OK,5.42
MSR000008739,2026-06-02 15:25:20,ORD000090,ITEM002,EQ002,Filling Machine 2,500.08,500.0,525.0,485.0,OK,0.08
MSR000008740,2026-06-02 15:23:06,ORD000090,ITEM002,EQ002,Filling Machine 2,503.75,500.0,525.0,485.0,OK,3.75
MSR000008741,2026-06-02 15:20:48,ORD000090,ITEM002,EQ002,Filling Machine 2,507.02,500.0,525.0,485.0,OK,7.02
MSR000008742,2026-06-02 15:15:48,ORD000090,ITEM002,EQ002,Filling Machine 2,515.18,500.0,525.0,485.0,OK,15.18
MSR000008743,2026-06-02 15:25:20,ORD000090,ITEM002,EQ002,Filling Machine 2,499.28,500.0,525.0,485.0,OK,-0.72
MSR000008744,2026-06-02 15:12:09,ORD000090,ITEM002,EQ002,Filling Machine 2,504.54,500.0,525.0,485.0,OK,4.54
MSR000008745,2026-06-02 15:16:24,ORD000090,ITEM002,EQ002,Filling Machine 2,510.33,500.0,525.0,485.0,OK,10.33
MSR000008746,2026-06-02 15:16:36,ORD000090,ITEM002,EQ002,Filling Machine 2,491.85,500.0,525.0,485.0,OK,-8.15
MSR000008747,2026-06-02 15:22:24,ORD000090,ITEM002,EQ002,Filling Machine 2,519.35,500.0,525.0,485.0,OK,19.35
MSR000008748,2026-06-02 15:22:40,ORD000090,ITEM002,EQ002,Filling Machine 2,512.79,500.0,525.0,485.0,OK,12.79
MSR000008749,2026-06-02 15:11:28,ORD000090,ITEM002,EQ002,Filling Machine 2,489.66,500.0,525.0,485.0,OK,-10.34
MSR000008750,2026-06-02 15:27:33,ORD000090,ITEM002,EQ002,Filling Machine 2,506.31,500.0,525.0,485.0,OK,6.31
MSR000008751,2026-06-02 15:16:08,ORD000090,ITEM002,EQ002,Filling Machine 2,498.82,500.0,525.0,485.0,OK,-1.18
MSR000008752,2026-06-02 15:23:44,ORD000090,ITEM002,EQ002,Filling Machine 2,500.15,500.0,525.0,485.0,OK,0.15
MSR000008753,2026-06-02 15:18:00,ORD000090,ITEM002,EQ002,Filling Machine 2,506.12,500.0,525.0,485.0,OK,6.12
MSR000008754,2026-06-02 15:15:10,ORD000090,ITEM002,EQ002,Filling Machine 2,511.71,500.0,525.0,485.0,OK,11.71
MSR000008755,2026-06-02 15:29:08,ORD000090,ITEM002,EQ002,Filling Machine 2,499.58,500.0,525.0,485.0,OK,-0.42
MSR000008756,2026-06-02 15:29:27,ORD000090,ITEM002,EQ002,Filling Machine 2,499.68,500.0,525.0,485.0,OK,-0.32
MSR000008757,2026-06-02 15:18:48,ORD000090,ITEM002,EQ002,Filling Machine 2,506.26,500.0,525.0,485.0,OK,6.26
MSR000008758,2026-06-02 15:12:40,ORD000090,ITEM002,EQ002,Filling Machine 2,507.86,500.0,525.0,485.0,OK,7.86
MSR000008759,2026-06-02 15:19:12,ORD000090,ITEM002,EQ002,Filling Machine 2,495.21,500.0,525.0,485.0,OK,-4.79
MSR000008760,2026-06-02 15:17:47,ORD000090,ITEM002,EQ002,Filling Machine 2,517.05,500.0,525.0,485.0,OK,17.05
MSR000008761,2026-06-02 15:32:40,ORD000090,ITEM002,EQ002,Filling Machine 2,498.11,500.0,525.0,485.0,OK,-1.89
MSR000008762,2026-06-02 15:18:09,ORD000090,ITEM002,EQ002,Filling Machine 2,510.97,500.0,525.0,485.0,OK,10.97
MSR000008763,2026-06-02 15:20:00,ORD000090,ITEM002,EQ002,Filling Machine 2,506.86,500.0,525.0,485.0,OK,6.86
MSR000008764,2026-06-02 15:31:59,ORD000090,ITEM002,EQ002,Filling Machine 2,508.08,500.0,525.0,485.0,OK,8.08
MSR000008765,2026-06-02 15:32:18,ORD000090,ITEM002,EQ002,Filling Machine 2,498.23,500.0,525.0,485.0,OK,-1.77
MSR000008766,2026-06-02 15:17:10,ORD000090,ITEM002,EQ002,Filling Machine 2,489.43,500.0,525.0,485.0,OK,-10.57
MSR000008767,2026-06-02 15:15:36,ORD000090,ITEM002,EQ002,Filling Machine 2,503.04,500.0,525.0,485.0,OK,3.04
MSR000008768,2026-06-02 15:29:45,ORD000090,ITEM002,EQ002,Filling Machine 2,503.07,500.0,525.0,485.0,OK,3.07
MSR000008769,2026-06-02 15:26:30,ORD000090,ITEM002,EQ002,Filling Machine 2,495.53,500.0,525.0,485.0,OK,-4.47
MSR000008770,2026-06-02 15:35:40,ORD000090,ITEM002,EQ002,Filling Machine 2,510.53,500.0,525.0,485.0,OK,10.53
MSR000008771,2026-06-02 15:14:24,ORD000090,ITEM002,EQ002,Filling Machine 2,502.77,500.0,525.0,485.0,OK,2.77
MSR000008772,2026-06-02 15:19:59,ORD000090,ITEM002,EQ002,Filling Machine 2,496.7,500.0,525.0,485.0,OK,-3.3
MSR000008773,2026-06-02 15:16:30,ORD000090,ITEM002,EQ002,Filling Machine 2,507.85,500.0,525.0,485.0,OK,7.85
MSR000008774,2026-06-02 15:20:21,ORD000090,ITEM002,EQ002,Filling Machine 2,508.05,500.0,525.0,485.0,OK,8.05
MSR000008775,2026-06-02 15:18:40,ORD000090,ITEM002,EQ002,Filling Machine 2,497.42,500.0,525.0,485.0,OK,-2.58
MSR000008776,2026-06-02 15:24:29,ORD000090,ITEM002,EQ002,Filling Machine 2,513.01,500.0,525.0,485.0,OK,13.01
MSR000008777,2026-06-02 15:15:12,ORD000090,ITEM002,EQ002,Filling Machine 2,521.08,500.0,525.0,485.0,OK,21.08
MSR000008778,2026-06-02 15:15:20,ORD000090,ITEM002,EQ002,Filling Machine 2,494.41,500.0,525.0,485.0,OK,-5.59
MSR000008779,2026-06-02 15:17:24,ORD000090,ITEM002,EQ002,Filling Machine 2,501.65,500.0,525.0,485.0,OK,1.65
MSR000008780,2026-06-02 15:33:09,ORD000090,ITEM002,EQ002,Filling Machine 2,505.81,500.0,525.0,485.0,OK,5.81
MSR000008781,2026-06-02 15:29:30,ORD000090,ITEM002,EQ002,Filling Machine 2,521.35,500.0,525.0,485.0,OK,21.35
MSR000008782,2026-06-02 15:25:47,ORD000090,ITEM002,EQ002,Filling Machine 2,497.23,500.0,525.0,485.0,OK,-2.77
MSR000008783,2026-06-02 15:18:00,ORD000090,ITEM002,EQ002,Filling Machine 2,495.57,500.0,525.0,485.0,OK,-4.43
MSR000008784,2026-06-02 15:32:16,ORD000090,ITEM002,EQ002,Filling Machine 2,495.51,500.0,525.0,485.0,OK,-4.49
MSR000008785,2026-06-02 15:40:40,ORD000090,ITEM002,EQ002,Filling Machine 2,512.85,500.0,525.0,485.0,OK,12.85
MSR000008786,2026-06-02 15:32:48,ORD000090,ITEM002,EQ002,Filling Machine 2,497.4,500.0,525.0,485.0,OK,-2.6
MSR000008787,2026-06-02 15:16:32,ORD000090,ITEM002,EQ002,Filling Machine 2,496.26,500.0,525.0,485.0,OK,-3.74
MSR000008788,2026-06-02 08:00:00,ORD000091,ITEM002,EQ002,Filling Machine 2,505.85,500.0,525.0,485.0,OK,5.85
MSR000008789,2026-06-02 08:00:08,ORD000091,ITEM002,EQ002,Filling Machine 2,507.81,500.0,525.0,485.0,OK,7.81
MSR000008790,2026-06-02 08:00:26,ORD000091,ITEM002,EQ002,Filling Machine 2,504.93,500.0,525.0,485.0,OK,4.93
MSR000008791,2026-06-02 08:00:27,ORD000091,ITEM002,EQ002,Filling Machine 2,496.26,500.0,525.0,485.0,OK,-3.74
MSR000008792,2026-06-02 08:01:08,ORD000091,ITEM002,EQ002,Filling Machine 2,508.34,500.0,525.0,485.0,OK,8.34
MSR000008793,2026-06-02 08:00:40,ORD000091,ITEM002,EQ002,Filling Machine 2,521.5,500.0,525.0,485.0,OK,21.5
MSR000008794,2026-06-02 08:01:24,ORD000091,ITEM002,EQ002,Filling Machine 2,501.26,500.0,525.0,485.0,OK,1.26
MSR000008795,2026-06-02 08:02:06,ORD000091,ITEM002,EQ002,Filling Machine 2,501.34,500.0,525.0,485.0,OK,1.34
MSR000008796,2026-06-02 08:01:36,ORD000091,ITEM002,EQ002,Filling Machine 2,499.91,500.0,525.0,485.0,OK,-0.09
MSR000008797,2026-06-02 08:02:33,ORD000091,ITEM002,EQ002,Filling Machine 2,500.54,500.0,525.0,485.0,OK,0.54
MSR000008798,2026-06-02 08:03:10,ORD000091,ITEM002,EQ002,Filling Machine 2,482.54,500.0,525.0,485.0,UNDER,-17.46
MSR000008799,2026-06-02 08:01:28,ORD000091,ITEM002,EQ002,Filling Machine 2,507.79,500.0,525.0,485.0,OK,7.79
MSR000008800,2026-06-02 08:03:36,ORD000091,ITEM002,EQ002,Filling Machine 2,497.84,500.0,525.0,485.0,OK,-2.16
MSR000008801,2026-06-02 08:02:49,ORD000091,ITEM002,EQ002,Filling Machine 2,491.77,500.0,525.0,485.0,OK,-8.23
MSR000008802,2026-06-02 08:03:02,ORD000091,ITEM002,EQ002,Filling Machine 2,510.73,500.0,525.0,485.0,OK,10.73
MSR000008803,2026-06-02 08:02:00,ORD000091,ITEM002,EQ002,Filling Machine 2,496.1,500.0,525.0,485.0,OK,-3.9
MSR000008804,2026-06-02 08:04:32,ORD000091,ITEM002,EQ002,Filling Machine 2,502.09,500.0,525.0,485.0,OK,2.09
MSR000008805,2026-06-02 08:02:33,ORD000091,ITEM002,EQ002,Filling Machine 2,516.58,500.0,525.0,485.0,OK,16.58
MSR000008806,2026-06-02 08:05:24,ORD000091,ITEM002,EQ002,Filling Machine 2,493.63,500.0,525.0,485.0,OK,-6.37
MSR000008807,2026-06-02 08:03:48,ORD000091,ITEM002,EQ002,Filling Machine 2,492.69,500.0,525.0,485.0,OK,-7.31
MSR000008808,2026-06-02 08:04:00,ORD000091,ITEM002,EQ002,Filling Machine 2,507.16,500.0,525.0,485.0,OK,7.16
MSR000008809,2026-06-02 08:04:54,ORD000091,ITEM002,EQ002,Filling Machine 2,514.25,500.0,525.0,485.0,OK,14.25
MSR000008810,2026-06-02 08:04:46,ORD000091,ITEM002,EQ002,Filling Machine 2,492.51,500.0,525.0,485.0,OK,-7.49
MSR000008811,2026-06-02 08:06:31,ORD000091,ITEM002,EQ002,Filling Machine 2,508.42,500.0,525.0,485.0,OK,8.42
MSR000008812,2026-06-02 08:05:36,ORD000091,ITEM002,EQ002,Filling Machine 2,509.85,500.0,525.0,485.0,OK,9.85
MSR000008813,2026-06-02 08:07:55,ORD000091,ITEM002,EQ002,Filling Machine 2,488.78,500.0,525.0,485.0,OK,-11.22
MSR000008814,2026-06-02 08:04:46,ORD000091,ITEM002,EQ002,Filling Machine 2,511.69,500.0,525.0,485.0,OK,11.69
MSR000008815,2026-06-02 08:07:12,ORD000091,ITEM002,EQ002,Filling Machine 2,512.37,500.0,525.0,485.0,OK,12.37
MSR000008816,2026-06-02 08:05:08,ORD000091,ITEM002,EQ002,Filling Machine 2,502.91,500.0,525.0,485.0,OK,2.91
MSR000008817,2026-06-02 08:06:17,ORD000091,ITEM002,EQ002,Filling Machine 2,515.47,500.0,525.0,485.0,OK,15.47
MSR000008818,2026-06-02 08:04:30,ORD000091,ITEM002,EQ002,Filling Machine 2,514.6,500.0,525.0,485.0,OK,14.6
MSR000008819,2026-06-02 08:04:08,ORD000091,ITEM002,EQ002,Filling Machine 2,506.38,500.0,525.0,485.0,OK,6.38
MSR000008820,2026-06-02 08:10:08,ORD000091,ITEM002,EQ002,Filling Machine 2,501.99,500.0,525.0,485.0,OK,1.99
MSR000008821,2026-06-02 08:08:48,ORD000091,ITEM002,EQ002,Filling Machine 2,497.87,500.0,525.0,485.0,OK,-2.13
MSR000008822,2026-06-02 08:10:46,ORD000091,ITEM002,EQ002,Filling Machine 2,505.41,500.0,525.0,485.0,OK,5.41
MSR000008823,2026-06-02 08:07:35,ORD000091,ITEM002,EQ002,Filling Machine 2,510.32,500.0,525.0,485.0,OK,10.32
MSR000008824,2026-06-02 08:12:00,ORD000091,ITEM002,EQ002,Filling Machine 2,503.21,500.0,525.0,485.0,OK,3.21
MSR000008825,2026-06-02 08:06:47,ORD000091,ITEM002,EQ002,Filling Machine 2,488.28,500.0,525.0,485.0,OK,-11.72
MSR000008826,2026-06-02 08:08:52,ORD000091,ITEM002,EQ002,Filling Machine 2,516.06,500.0,525.0,485.0,OK,16.06
MSR000008827,2026-06-02 08:13:00,ORD000091,ITEM002,EQ002,Filling Machine 2,507.48,500.0,525.0,485.0,OK,7.48
MSR000008828,2026-06-02 08:10:40,ORD000091,ITEM002,EQ002,Filling Machine 2,502.97,500.0,525.0,485.0,OK,2.97
MSR000008829,2026-06-02 08:06:09,ORD000091,ITEM002,EQ002,Filling Machine 2,512.92,500.0,525.0,485.0,OK,12.92
MSR000008830,2026-06-02 08:09:48,ORD000091,ITEM002,EQ002,Filling Machine 2,518.31,500.0,525.0,485.0,OK,18.31
MSR000008831,2026-06-02 08:05:44,ORD000091,ITEM002,EQ002,Filling Machine 2,483.74,500.0,525.0,485.0,UNDER,-16.26
MSR000008832,2026-06-02 08:08:04,ORD000091,ITEM002,EQ002,Filling Machine 2,509.68,500.0,525.0,485.0,OK,9.68
MSR000008833,2026-06-02 08:06:00,ORD000091,ITEM002,EQ002,Filling Machine 2,494.85,500.0,525.0,485.0,OK,-5.15
MSR000008834,2026-06-02 08:08:26,ORD000091,ITEM002,EQ002,Filling Machine 2,510.3,500.0,525.0,485.0,OK,10.3
MSR000008835,2026-06-02 08:10:58,ORD000091,ITEM002,EQ002,Filling Machine 2,507.38,500.0,525.0,485.0,OK,7.38
MSR000008836,2026-06-02 08:07:12,ORD000091,ITEM002,EQ002,Filling Machine 2,511.5,500.0,525.0,485.0,OK,11.5
MSR000008837,2026-06-02 08:16:20,ORD000091,ITEM002,EQ002,Filling Machine 2,502.47,500.0,525.0,485.0,OK,2.47
MSR000008838,2026-06-02 08:08:20,ORD000091,ITEM002,EQ002,Filling Machine 2,491.52,500.0,525.0,485.0,OK,-8.48
MSR000008839,2026-06-02 08:07:39,ORD000091,ITEM002,EQ002,Filling Machine 2,502.96,500.0,525.0,485.0,OK,2.96
MSR000008840,2026-06-02 08:16:28,ORD000091,ITEM002,EQ002,Filling Machine 2,509.87,500.0,525.0,485.0,OK,9.87
MSR000008841,2026-06-02 08:08:50,ORD000091,ITEM002,EQ002,Filling Machine 2,514.78,500.0,525.0,485.0,OK,14.78
MSR000008842,2026-06-02 08:10:48,ORD000091,ITEM002,EQ002,Filling Machine 2,497.34,500.0,525.0,485.0,OK,-2.66
MSR000008843,2026-06-02 08:11:55,ORD000091,ITEM002,EQ002,Filling Machine 2,514.98,500.0,525.0,485.0,OK,14.98
MSR000008844,2026-06-02 08:13:04,ORD000091,ITEM002,EQ002,Filling Machine 2,501.63,500.0,525.0,485.0,OK,1.63
MSR000008845,2026-06-02 08:09:30,ORD000091,ITEM002,EQ002,Filling Machine 2,509.76,500.0,525.0,485.0,OK,9.76
MSR000008846,2026-06-02 08:08:42,ORD000091,ITEM002,EQ002,Filling Machine 2,502.83,500.0,525.0,485.0,OK,2.83
MSR000008847,2026-06-02 08:14:45,ORD000091,ITEM002,EQ002,Filling Machine 2,508.42,500.0,525.0,485.0,OK,8.42
